"s","d","studage","lectage","service","dept","y"
1287,540,8,6,0,4,2
1287,554,8,6,1,6,5
1287,572,8,2,0,4,1
1287,591,8,3,0,4,2
1287,603,8,6,1,8,3
1287,693,8,5,1,2,1
1287,737,8,6,0,4,3
1287,778,8,3,0,4,2
1287,817,8,3,0,4,2
1287,827,8,5,1,12,2
1287,828,8,2,0,4,5
1287,883,8,2,0,4,4
1287,893,8,6,0,4,3
1287,900,8,5,1,7,5
1287,945,8,2,0,4,2
1287,973,8,3,0,4,2
1287,1040,8,3,1,15,5
1287,1185,8,1,0,4,5
1287,1229,8,6,1,8,4
1287,1233,8,2,0,4,3
1287,1241,8,2,0,4,5
1287,1243,8,1,0,4,3
1287,1284,8,2,0,4,4
1287,1346,8,3,0,4,1
1287,1364,8,5,1,8,1
1287,1399,8,3,0,4,5
1287,1513,8,2,1,12,4
1287,1537,8,6,1,12,2
1287,1538,8,6,1,10,5
1287,1583,8,2,0,4,5
1287,1591,8,3,0,4,1
1287,1594,8,6,0,4,1
1287,1607,8,2,0,4,3
1287,1620,8,3,0,4,4
1287,1736,8,6,1,12,3
1287,1738,8,6,0,4,2
1287,1747,8,6,0,4,3
1287,1755,8,5,1,11,3
1287,1782,8,3,0,4,2
1287,1808,8,3,0,4,3
1287,1852,8,3,1,7,5
1287,1880,8,5,1,6,1
1287,1984,8,3,1,10,1
1287,2000,8,2,0,4,4
1287,2099,8,2,0,4,2
1288,583,2,2,1,11,2
1288,624,2,1,0,9,2
1288,790,2,1,1,11,1
1288,849,2,1,1,2,2
1288,1119,2,2,0,9,1
1288,1207,2,1,0,9,5
1288,1312,2,1,0,9,3
1288,1354,2,2,0,9,4
1288,1722,2,2,1,11,4
1288,1817,2,2,1,11,4
1288,1893,2,2,0,9,3
1289,63,6,6,0,10,3
1289,95,6,2,0,10,3
1289,140,6,4,0,10,1
1289,150,6,2,1,8,4
1289,196,6,2,0,10,2
1289,248,6,2,0,10,3
1289,273,6,5,0,10,3
1289,323,6,2,0,10,4
1289,377,6,2,0,10,2
1289,382,6,1,0,10,4
1289,419,6,1,1,8,4
1289,429,6,2,0,10,4
1289,554,6,3,1,6,1
1289,598,6,2,0,10,2
1289,606,6,3,0,10,2
1289,647,6,1,1,12,5
1289,696,6,6,1,9,1
1289,714,6,6,1,7,4
1289,732,6,4,1,8,3
1289,831,6,1,0,10,3
1289,862,6,6,0,10,1
1289,1056,6,4,1,8,2
1289,1172,6,5,0,10,5
1289,1198,6,2,0,10,5
1289,1203,6,5,1,3,5
1289,1529,6,4,0,10,1
1289,1596,6,2,0,10,5
1289,1610,6,5,1,9,4
1289,1685,6,2,1,4,2
1289,1749,6,2,0,10,5
1289,1780,6,6,1,11,3
1289,1782,6,2,1,4,5
1289,1917,6,1,0,10,3
1289,2034,6,3,1,6,3
1289,2079,6,5,1,11,2
1289,2084,6,2,0,10,5
1289,2121,6,4,1,2,4
1290,84,6,1,0,10,4
1290,150,6,1,1,8,5
1290,273,6,5,0,10,1
1290,377,6,6,0,10,3
1290,678,6,1,0,10,4
1290,696,6,6,1,9,2
1290,714,6,6,1,7,4
1290,732,6,3,1,8,5
1290,862,6,6,0,10,1
1290,1048,6,3,1,12,1
1290,1056,6,2,1,8,5
1290,1172,6,5,0,10,4
1290,1219,6,2,1,6,1
1290,1244,6,5,1,3,5
1290,1384,6,1,0,10,2
1290,1410,6,2,1,1,4
1290,1686,6,3,1,8,4
1290,1711,6,2,1,3,3
1290,1718,6,3,1,8,5
1290,1749,6,2,0,10,5
1290,1780,6,6,1,11,2
1290,1790,6,1,0,10,4
1290,1984,6,1,0,10,1
1290,2079,6,5,1,11,3
1290,2084,6,2,0,10,4
1290,2096,6,1,0,10,1
1290,2121,6,2,1,2,4
1291,25,4,1,0,5,2
1291,45,4,3,0,5,3
1291,115,4,1,0,5,5
1291,150,4,1,1,8,3
1291,236,4,3,0,5,2
1291,453,4,1,0,5,2
1291,561,4,3,1,1,3
1291,599,4,3,0,5,4
1291,670,4,2,0,5,4
1291,713,4,1,0,5,3
1291,756,4,1,0,5,3
1291,763,4,1,0,5,5
1291,801,4,4,0,5,3
1291,842,4,1,0,5,5
1291,899,4,3,0,5,2
1291,997,4,1,0,5,3
1291,1056,4,2,1,8,3
1291,1317,4,1,0,5,3
1291,1321,4,4,0,5,5
1291,1397,4,1,0,5,4
1291,1425,4,3,1,11,4
1291,1461,4,3,0,5,2
1291,1480,4,1,0,5,1
1291,1764,4,1,0,5,3
1291,1902,4,1,1,8,4
1291,1949,4,2,1,8,3
1291,2113,4,3,0,5,2
1292,19,4,1,0,15,3
1292,67,4,2,1,4,5
1292,112,4,2,0,15,3
1292,204,4,2,1,12,2
1292,296,4,2,1,11,2
1292,352,4,2,0,15,3
1292,392,4,1,0,15,4
1292,489,4,1,0,15,3
1292,503,4,2,0,15,3
1292,527,4,1,0,15,2
1292,593,4,2,1,12,5
1292,827,4,2,1,12,3
1292,897,4,2,0,15,2
1292,1025,4,2,1,4,1
1292,1083,4,1,0,15,5
1292,1129,4,1,0,15,1
1292,1266,4,2,0,15,4
1292,1315,4,1,0,15,3
1292,1392,4,2,0,15,2
1292,1395,4,1,0,15,2
1292,1396,4,2,1,1,3
1292,1412,4,2,1,12,3
1292,1457,4,2,1,4,1
1292,1558,4,2,0,15,2
1292,1576,4,1,0,15,4
1292,1586,4,1,1,12,3
1292,1594,4,2,1,4,2
1292,1701,4,2,1,2,4
1292,1755,4,1,1,11,5
1292,1782,4,2,1,4,2
1292,1822,4,1,0,15,1
1292,2026,4,1,1,8,2
1292,2102,4,1,0,15,2
1293,275,2,1,0,3,3
1293,432,2,1,0,3,3
1293,538,2,2,1,11,3
1293,918,2,1,0,3,3
1293,944,2,1,1,11,3
1293,1018,2,2,0,3,1
1293,1557,2,1,0,3,3
1293,1566,2,1,1,9,5
1293,1760,2,1,1,6,4
1293,1842,2,2,0,3,4
1293,1919,2,1,0,3,5
1293,1925,2,1,1,6,4
1294,92,2,2,1,6,2
1294,260,2,2,0,12,5
1294,281,2,2,1,6,5
1294,367,2,1,1,6,3
1294,436,2,1,0,12,5
1294,827,2,2,0,12,4
1294,1059,2,2,1,6,5
1294,1336,2,1,1,6,4
1294,1578,2,2,0,12,2
1294,1686,2,2,1,8,5
1294,1780,2,1,1,11,4
1294,1816,2,2,0,12,5
1294,2083,2,2,1,6,4
1295,67,8,1,1,4,4
1295,95,8,4,0,10,2
1295,140,8,4,0,10,3
1295,248,8,4,0,10,2
1295,323,8,4,0,10,4
1295,529,8,1,1,4,2
1295,598,8,3,0,10,3
1295,647,8,4,1,12,4
1295,688,8,1,0,10,2
1295,732,8,1,1,8,3
1295,831,8,1,0,10,2
1295,973,8,3,1,4,3
1295,979,8,5,0,10,3
1295,991,8,1,0,10,2
1295,1175,8,3,1,4,2
1295,1185,8,1,1,4,1
1295,1198,8,1,0,10,5
1295,1438,8,1,1,4,5
1295,1449,8,6,1,4,4
1295,1591,8,5,1,4,1
1295,1619,8,1,1,4,4
1295,1685,8,1,1,4,2
1295,1749,8,5,0,10,2
1295,1893,8,6,1,9,5
1295,1917,8,3,0,10,4
1295,2079,8,6,1,11,1
1295,2084,8,1,0,10,4
1296,92,6,6,1,6,1
1296,139,6,4,0,12,2
1296,204,6,3,0,12,5
1296,252,6,2,1,6,4
1296,260,6,3,0,12,2
1296,281,6,6,1,6,3
1296,347,6,2,1,6,3
1296,361,6,4,0,12,4
1296,367,6,4,1,6,5
1296,369,6,1,1,6,5
1296,436,6,5,0,12,5
1296,446,6,1,1,6,4
1296,563,6,5,1,15,2
1296,593,6,3,0,12,4
1296,602,6,5,0,12,4
1296,675,6,5,0,12,3
1296,687,6,4,0,12,3
1296,692,6,3,0,12,3
1296,702,6,3,1,6,4
1296,732,6,4,1,8,3
1296,782,6,5,1,6,1
1296,787,6,4,0,12,3
1296,817,6,5,1,4,4
1296,827,6,3,0,12,4
1296,838,6,6,0,12,5
1296,936,6,3,1,6,3
1296,945,6,6,1,4,3
1296,1006,6,3,1,6,4
1296,1038,6,3,0,12,3
1296,1059,6,1,1,6,4
1296,1086,6,1,1,6,4
1296,1097,6,2,1,6,5
1296,1145,6,1,1,6,5
1296,1173,6,1,1,6,2
1296,1219,6,1,1,6,5
1296,1246,6,5,0,12,3
1296,1265,6,4,1,6,3
1296,1281,6,4,1,6,4
1296,1314,6,3,0,12,5
1296,1391,6,2,1,4,3
1296,1419,6,2,1,4,5
1296,1468,6,5,1,11,5
1296,1521,6,3,0,12,3
1296,1578,6,6,0,12,3
1296,1676,6,5,1,6,5
1296,1687,6,3,1,6,4
1296,1729,6,5,0,12,3
1296,1776,6,3,0,12,4
1296,1780,6,5,1,11,3
1296,1816,6,3,0,12,4
1296,1827,6,3,1,6,5
1296,1841,6,4,0,12,4
1296,1887,6,4,1,6,5
1296,1889,6,3,0,12,4
1296,2043,6,4,1,6,5
1296,2070,6,3,1,2,4
1296,2083,6,6,1,6,4
1297,273,2,1,0,10,4
1297,377,2,2,0,10,2
1297,388,2,1,1,8,2
1297,494,2,1,1,9,1
1297,696,2,2,1,9,4
1297,714,2,2,1,7,3
1297,862,2,2,0,10,3
1297,1172,2,1,0,10,1
1297,1780,2,2,1,11,2
1297,1919,2,1,1,3,5
1297,2079,2,1,1,11,2
1298,273,2,1,0,10,4
1298,377,2,2,0,10,4
1298,494,2,1,1,9,2
1298,696,2,2,1,9,1
1298,714,2,2,1,7,5
1298,862,2,2,0,10,1
1298,1172,2,1,0,10,2
1298,1780,2,2,1,11,3
1298,1919,2,1,1,3,5
1298,2008,2,2,1,7,1
1298,2079,2,1,1,11,5
1299,19,2,2,1,15,4
1299,150,2,1,1,8,2
1299,214,2,2,0,4,2
1299,260,2,1,1,12,4
1299,296,2,1,1,11,5
1299,297,2,2,1,9,3
1299,307,2,2,1,2,5
1299,352,2,2,1,15,1
1299,369,2,1,1,6,4
1299,540,2,2,0,4,2
1299,554,2,1,1,6,5
1299,603,2,2,1,8,2
1299,827,2,1,1,12,5
1299,893,2,2,0,4,3
1299,973,2,2,0,4,2
1299,1028,2,2,0,4,5
1299,1036,2,2,1,7,3
1299,1050,2,1,1,6,5
1299,1284,2,2,0,4,5
1299,1500,2,1,1,12,5
1299,1537,2,1,1,12,4
1299,1594,2,1,0,4,4
1299,1701,2,1,1,2,2
1299,1736,2,2,1,12,5
1299,2034,2,1,1,6,2
1300,19,2,2,1,15,4
1300,214,2,2,0,4,3
1300,260,2,1,1,12,4
1300,296,2,1,1,11,5
1300,297,2,2,1,9,2
1300,307,2,2,1,2,4
1300,352,2,2,1,15,4
1300,540,2,2,0,4,3
1300,554,2,1,1,6,3
1300,603,2,2,1,8,4
1300,827,2,1,1,12,4
1300,893,2,2,0,4,4
1300,1028,2,2,0,4,5
1300,1036,2,2,1,7,4
1300,1594,2,1,0,4,5
1300,1612,2,1,1,6,4
1300,1701,2,1,1,2,3
1300,1877,2,1,1,7,3
1301,65,2,1,1,2,3
1301,66,2,1,0,11,5
1301,96,2,1,0,11,3
1301,327,2,2,1,2,2
1301,573,2,1,0,11,3
1301,1084,2,2,1,9,3
1301,1155,2,1,0,11,2
1301,1267,2,2,1,2,3
1301,1420,2,1,1,8,4
1301,2013,2,2,0,11,2
1302,17,4,3,1,2,2
1302,42,4,1,0,11,1
1302,70,4,1,0,11,5
1302,96,4,3,0,11,5
1302,314,4,2,0,11,5
1302,583,4,1,0,11,1
1302,887,4,1,1,8,4
1302,944,4,4,0,11,5
1302,1072,4,2,1,9,5
1302,1084,4,4,1,9,2
1302,1161,4,1,0,11,4
1302,1275,4,4,0,11,5
1302,1504,4,1,0,11,5
1302,1694,4,2,1,2,4
1302,1709,4,4,0,11,4
1302,1817,4,1,0,11,5
1302,2036,4,2,1,8,1
1303,273,2,1,0,10,1
1303,377,2,2,0,10,4
1303,494,2,1,1,9,1
1303,696,2,2,1,9,2
1303,714,2,2,1,7,2
1303,862,2,2,0,10,2
1303,1172,2,1,0,10,2
1303,1780,2,2,1,11,1
1303,1919,2,1,1,3,5
1303,2079,2,1,1,11,4
1304,252,2,1,1,6,3
1304,260,2,2,0,12,5
1304,297,2,1,1,9,4
1304,363,2,2,1,6,3
1304,401,2,2,1,4,4
1304,436,2,1,0,12,5
1304,446,2,1,1,6,2
1304,602,2,1,0,12,3
1304,732,2,1,1,8,3
1304,827,2,2,0,12,4
1304,945,2,2,1,4,3
1304,1086,2,2,1,6,2
1304,1513,2,1,0,12,5
1304,1537,2,2,0,12,4
1304,1578,2,2,0,12,1
1304,1705,2,1,1,11,1
1304,1780,2,1,1,11,1
1304,1816,2,2,0,12,3
1304,2086,2,2,0,12,5
1305,17,4,3,1,2,4
1305,42,4,3,0,11,3
1305,65,4,1,1,2,2
1305,66,4,1,0,11,5
1305,96,4,1,0,11,2
1305,183,4,4,1,8,5
1305,573,4,1,0,11,5
1305,944,4,4,0,11,4
1305,1084,4,2,1,9,2
1305,1155,4,1,0,11,4
1305,1161,4,3,0,11,4
1305,1275,4,4,0,11,4
1305,1709,4,4,0,11,3
1306,82,4,2,0,9,4
1306,182,4,1,1,14,4
1306,272,4,3,1,8,4
1306,305,4,1,0,9,5
1306,420,4,2,0,9,5
1306,583,4,4,1,11,3
1306,587,4,1,0,9,3
1306,624,4,3,0,9,4
1306,626,4,2,1,14,3
1306,790,4,4,1,11,4
1306,802,4,4,0,9,5
1306,805,4,1,0,9,4
1306,873,4,1,0,9,4
1306,1207,4,3,0,9,4
1306,1302,4,2,0,9,2
1306,1306,4,1,0,9,4
1306,1312,4,3,0,9,5
1306,1354,4,1,0,9,5
1306,1504,4,3,1,11,4
1306,1530,4,2,0,9,5
1306,1817,4,4,1,11,3
1306,1893,4,4,0,9,5
1306,2016,4,1,1,8,3
1306,2036,4,1,1,8,4
1306,2100,4,2,0,9,5
1306,2116,4,1,0,9,2
1306,2160,4,3,1,2,3
1307,119,2,1,0,3,5
1307,621,2,1,1,2,1
1307,638,2,1,0,3,4
1307,722,2,1,0,3,5
1307,1263,2,1,1,14,4
1307,1482,2,1,0,3,5
1307,1566,2,1,1,9,1
1307,2085,2,1,0,3,5
1308,275,2,1,0,3,5
1308,432,2,1,0,3,1
1308,538,2,2,1,11,1
1308,918,2,1,0,3,1
1308,1018,2,2,0,3,5
1308,1566,2,1,1,9,2
1308,1760,2,1,1,6,2
1308,1842,2,2,0,3,1
1308,1919,2,1,0,3,3
1308,1925,2,1,1,6,3
1309,51,8,1,1,3,3
1309,71,8,3,0,4,3
1309,79,8,5,0,4,5
1309,118,8,6,0,4,5
1309,132,8,3,0,4,1
1309,150,8,4,1,8,2
1309,230,8,6,0,4,5
1309,299,8,4,0,4,5
1309,540,8,6,0,4,5
1309,554,8,6,1,6,4
1309,598,8,3,1,10,3
1309,606,8,3,1,10,3
1309,672,8,1,1,1,5
1309,893,8,6,0,4,3
1309,916,8,3,0,4,3
1309,1126,8,4,1,8,5
1309,1169,8,3,0,4,5
1309,1253,8,3,0,4,4
1309,1299,8,1,1,10,4
1309,1310,8,3,0,4,3
1309,1369,8,3,1,6,1
1309,1375,8,4,0,4,3
1309,1419,8,3,0,4,1
1309,1491,8,4,1,10,4
1309,1528,8,3,1,6,2
1309,1594,8,6,0,4,5
1309,1749,8,1,1,10,4
1309,1782,8,3,0,4,3
1309,1861,8,3,0,4,3
1309,1880,8,4,1,6,5
1309,1941,8,4,0,4,4
1310,92,2,1,0,6,1
1310,347,2,2,0,6,2
1310,363,2,2,0,6,5
1310,562,2,2,0,6,1
1310,653,2,2,1,8,4
1310,977,2,2,0,6,3
1310,1173,2,1,0,6,1
1310,1528,2,2,0,6,1
1310,1676,2,1,0,6,3
1310,1771,2,2,0,6,5
1311,150,2,1,1,8,1
1311,214,2,2,0,4,3
1311,260,2,1,1,12,5
1311,296,2,1,1,11,5
1311,297,2,2,1,9,2
1311,307,2,2,1,2,3
1311,352,2,2,1,15,1
1311,369,2,1,1,6,2
1311,540,2,2,0,4,1
1311,554,2,1,1,6,3
1311,603,2,2,1,8,1
1311,699,2,1,0,4,4
1311,827,2,1,1,12,5
1311,893,2,2,0,4,4
1311,1028,2,2,0,4,5
1311,1036,2,2,1,7,1
1311,1233,2,1,0,4,5
1311,1284,2,2,0,4,3
1311,1500,2,1,1,12,2
1311,1594,2,1,0,4,3
1311,1701,2,1,1,2,5
1311,1877,2,1,1,7,5
1311,2034,2,1,1,6,4
1312,65,2,1,0,2,5
1312,66,2,1,1,11,5
1312,96,2,1,1,11,3
1312,1084,2,2,1,9,3
1312,1155,2,1,1,11,3
1313,42,6,5,1,11,3
1313,57,6,3,1,11,1
1313,61,6,4,0,14,5
1313,82,6,6,1,9,3
1313,102,6,2,1,1,3
1313,135,6,1,0,14,2
1313,171,6,2,0,14,5
1313,178,6,1,0,14,2
1313,182,6,2,0,14,5
1313,337,6,1,0,14,2
1313,438,6,2,1,1,4
1313,592,6,1,0,14,5
1313,664,6,5,1,11,5
1313,686,6,2,1,1,1
1313,704,6,4,1,11,1
1313,866,6,4,1,2,5
1313,989,6,4,0,14,2
1313,1115,6,4,1,11,3
1313,1120,6,1,0,14,2
1313,1122,6,1,0,14,5
1313,1127,6,3,0,14,1
1313,1196,6,2,0,14,5
1313,1203,6,6,1,3,5
1313,1264,6,3,1,11,5
1313,1356,6,3,0,14,5
1313,1383,6,1,0,14,5
1313,1645,6,2,0,14,4
1313,1666,6,6,0,14,3
1313,1672,6,3,0,14,3
1313,1784,6,5,1,9,4
1313,1797,6,6,0,14,5
1313,1840,6,6,1,11,5
1313,1899,6,1,0,14,2
1313,2002,6,4,1,8,4
1313,2052,6,3,0,14,3
1313,2147,6,2,0,14,4
1314,25,4,3,0,5,4
1314,45,4,5,0,5,1
1314,236,4,5,0,5,2
1314,428,4,4,0,5,5
1314,453,4,3,0,5,5
1314,599,4,5,0,5,3
1314,763,4,3,0,5,4
1314,842,4,3,0,5,3
1314,899,4,3,0,5,1
1314,1090,4,3,0,5,3
1314,1317,4,3,0,5,1
1314,1397,4,3,0,5,2
1314,1724,4,5,0,5,2
1314,2113,4,5,0,5,2
1315,583,2,2,1,11,1
1315,624,2,1,0,9,5
1315,790,2,1,1,11,3
1315,849,2,1,1,2,3
1315,1119,2,2,0,9,5
1315,1207,2,1,0,9,5
1315,1312,2,1,0,9,2
1315,1354,2,2,0,9,3
1315,1492,2,2,1,11,3
1315,1722,2,2,1,11,4
1315,1817,2,2,1,11,2
1315,1893,2,2,0,9,3
1316,27,8,6,1,6,2
1316,67,8,1,0,4,4
1316,71,8,3,0,4,3
1316,79,8,6,0,4,5
1316,137,8,6,0,4,3
1316,145,8,4,1,7,4
1316,147,8,6,0,4,3
1316,217,8,3,0,4,3
1316,230,8,6,0,4,3
1316,299,8,4,0,4,4
1316,307,8,6,1,2,4
1316,313,8,6,0,4,4
1316,488,8,4,1,12,2
1316,529,8,1,0,4,2
1316,554,8,6,1,6,3
1316,603,8,6,1,8,5
1316,662,8,4,0,4,2
1316,676,8,6,0,4,3
1316,682,8,3,0,4,5
1316,693,8,6,1,2,1
1316,702,8,3,1,6,2
1316,719,8,6,1,3,4
1316,737,8,6,0,4,4
1316,827,8,6,1,12,5
1316,879,8,2,0,4,5
1316,900,8,6,1,7,2
1316,945,8,6,0,4,1
1316,1014,8,4,1,12,2
1316,1025,8,4,0,4,4
1316,1027,8,6,0,4,4
1316,1028,8,6,0,4,3
1316,1165,8,4,0,4,1
1316,1169,8,1,0,4,4
1316,1175,8,6,0,4,3
1316,1185,8,6,0,4,4
1316,1241,8,6,0,4,1
1316,1253,8,3,0,4,4
1316,1369,8,3,1,6,3
1316,1419,8,3,0,4,2
1316,1464,8,6,0,4,3
1316,1554,8,3,0,4,5
1316,1591,8,3,0,4,3
1316,1607,8,6,0,4,5
1316,1619,8,1,0,4,3
1316,1629,8,3,1,6,4
1316,1687,8,3,1,6,1
1316,1739,8,6,1,3,2
1316,1747,8,6,0,4,4
1316,1755,8,6,1,11,3
1316,1782,8,3,0,4,4
1316,1808,8,3,0,4,1
1316,1827,8,3,1,6,4
1316,1861,8,3,0,4,4
1316,1880,8,6,1,6,5
1316,1910,8,6,1,2,4
1316,1917,8,5,1,10,2
1316,1941,8,4,0,4,1
1316,1984,8,3,1,10,4
1316,2053,8,3,1,6,5
1317,275,2,1,0,3,5
1317,432,2,1,0,3,4
1317,538,2,2,1,11,2
1317,918,2,1,0,3,2
1317,944,2,1,1,11,5
1317,1018,2,2,0,3,3
1317,1557,2,1,0,3,1
1317,1566,2,1,1,9,4
1317,1842,2,2,0,3,4
1317,1919,2,1,0,3,4
1317,1925,2,1,1,6,5
1318,17,6,1,0,2,2
1318,57,6,5,1,11,2
1318,65,6,3,0,2,1
1318,269,6,1,0,2,1
1318,483,6,4,0,2,4
1318,507,6,6,1,11,1
1318,583,6,1,1,11,4
1318,790,6,5,1,11,3
1318,1002,6,2,0,2,1
1318,1215,6,3,1,8,2
1318,1722,6,5,1,11,3
1318,1840,6,3,1,11,5
1318,1845,6,4,1,11,1
1318,2097,6,2,0,2,1
1319,17,8,6,0,2,5
1319,47,8,2,0,2,3
1319,69,8,5,0,2,3
1319,97,8,1,0,2,3
1319,157,8,6,1,11,1
1319,327,8,6,0,2,3
1319,328,8,1,0,2,4
1319,366,8,3,1,11,3
1319,501,8,1,0,2,3
1319,622,8,6,1,11,1
1319,736,8,4,1,8,5
1319,856,8,6,1,9,1
1319,1002,8,3,0,2,4
1319,1049,8,4,0,2,4
1319,1050,8,3,1,6,3
1319,1067,8,6,0,2,1
1319,1115,8,6,1,11,3
1319,1126,8,3,1,8,4
1319,1238,8,1,0,2,3
1319,1267,8,6,0,2,3
1319,1349,8,2,0,2,4
1319,1361,8,5,0,2,3
1319,1504,8,5,1,11,5
1319,1564,8,1,0,2,4
1319,1589,8,1,0,2,5
1319,1722,8,6,1,11,5
1319,1809,8,3,0,2,3
1319,1845,8,6,1,11,2
1319,2097,8,4,0,2,1
1320,19,2,2,1,15,2
1320,150,2,1,1,8,5
1320,214,2,2,0,4,5
1320,260,2,1,1,12,4
1320,296,2,1,1,11,3
1320,307,2,2,1,2,5
1320,352,2,2,1,15,3
1320,369,2,1,1,6,4
1320,540,2,2,0,4,5
1320,554,2,1,1,6,2
1320,603,2,2,1,8,2
1320,827,2,1,1,12,5
1320,893,2,2,0,4,3
1320,973,2,2,0,4,3
1320,977,2,1,1,6,4
1320,1028,2,2,0,4,4
1320,1036,2,2,1,7,2
1320,1050,2,1,1,6,2
1320,1284,2,2,0,4,4
1320,1500,2,1,1,12,1
1320,1537,2,1,1,12,4
1320,1594,2,1,0,4,5
1320,1612,2,1,1,6,2
1320,1701,2,1,1,2,5
1320,1736,2,2,1,12,3
1320,1837,2,1,1,6,3
1320,1877,2,1,1,7,4
1320,2034,2,1,1,6,4
1321,275,2,1,0,3,2
1321,538,2,2,1,11,2
1321,918,2,1,0,3,3
1321,944,2,1,1,11,5
1321,1018,2,2,0,3,2
1321,1454,2,1,1,8,3
1321,1557,2,1,0,3,4
1321,1566,2,1,1,9,1
1321,1760,2,1,1,6,2
1321,1842,2,2,0,3,4
1321,1900,2,1,1,8,5
1321,1919,2,1,0,3,5
1321,1925,2,1,1,6,3
1322,65,8,6,0,2,4
1322,314,8,6,1,11,4
1322,366,8,4,1,11,2
1322,499,8,2,1,10,2
1322,539,8,2,1,7,4
1322,663,8,2,1,4,5
1322,1000,8,1,1,1,5
1322,1028,8,2,1,4,5
1322,1049,8,4,0,2,4
1322,1262,8,4,1,7,4
1322,1504,8,6,1,11,4
1322,1564,8,3,0,2,5
1322,1788,8,1,1,7,2
1322,2032,8,1,1,10,4
1322,2097,8,4,0,2,4
1323,19,6,2,1,15,5
1323,67,6,4,0,4,1
1323,132,6,1,0,4,3
1323,214,6,2,0,4,1
1323,246,6,1,0,4,2
1323,260,6,5,1,12,2
1323,296,6,4,1,11,2
1323,458,6,1,0,4,1
1323,540,6,6,0,4,2
1323,669,6,2,0,4,2
1323,682,6,3,0,4,3
1323,772,6,4,1,7,2
1323,817,6,2,0,4,2
1323,827,6,4,1,12,3
1323,831,6,3,1,10,4
1323,877,6,2,1,10,2
1323,885,6,2,0,4,4
1323,893,6,6,0,4,4
1323,945,6,4,0,4,4
1323,1027,6,4,0,4,4
1323,1028,6,6,0,4,5
1323,1083,6,1,1,15,4
1323,1106,6,1,0,4,4
1323,1154,6,2,0,4,2
1323,1186,6,4,0,4,5
1323,1279,6,4,1,2,1
1323,1310,6,2,0,4,3
1323,1325,6,2,0,4,3
1323,1396,6,6,1,1,3
1323,1412,6,4,1,12,2
1323,1426,6,3,0,4,4
1323,1514,6,2,1,3,3
1323,1554,6,2,0,4,3
1323,1594,6,4,0,4,4
1323,1747,6,4,0,4,3
1323,1755,6,3,1,11,3
1323,1808,6,3,0,4,3
1323,1984,6,1,1,10,2
1324,8,2,1,0,12,4
1324,56,2,1,0,12,4
1324,143,2,4,0,12,4
1324,188,2,1,0,12,4
1324,252,2,5,1,6,2
1324,260,2,3,0,12,5
1324,295,2,3,0,12,5
1324,335,2,1,0,12,2
1324,363,2,6,1,6,4
1324,417,2,5,0,12,4
1324,436,2,5,0,12,5
1324,440,2,3,0,12,2
1324,446,2,5,1,6,3
1324,468,2,1,0,12,1
1324,470,2,2,0,12,4
1324,593,2,3,0,12,3
1324,691,2,2,0,12,4
1324,692,2,1,0,12,5
1324,823,2,1,1,15,4
1324,827,2,3,0,12,5
1324,835,2,2,1,8,5
1324,844,2,1,0,12,5
1324,932,2,2,0,12,2
1324,987,2,3,0,12,3
1324,1035,2,1,1,4,4
1324,1038,2,3,0,12,4
1324,1086,2,6,1,6,2
1324,1092,2,1,0,12,4
1324,1140,2,6,0,12,5
1324,1166,2,4,0,12,4
1324,1191,2,1,0,12,4
1324,1263,2,2,1,14,5
1324,1314,2,3,0,12,5
1324,1411,2,1,0,12,2
1324,1448,2,1,1,4,2
1324,1468,2,4,1,11,3
1324,1471,2,3,1,6,2
1324,1521,2,3,0,12,4
1324,1534,2,1,0,12,4
1324,1575,2,3,0,12,4
1324,1629,2,4,1,6,1
1324,1686,2,3,1,8,5
1324,1705,2,5,1,11,3
1324,1718,2,1,1,8,4
1324,1780,2,5,1,11,1
1324,1816,2,3,0,12,3
1324,1892,2,1,0,12,5
1324,1923,2,2,0,12,2
1324,1948,2,4,1,15,4
1324,1959,2,3,1,6,3
1324,1964,2,1,0,12,3
1324,2015,2,2,0,12,3
1324,2053,2,4,1,6,2
1324,2070,2,3,1,2,3
1324,2083,2,4,1,6,3
1325,8,6,1,0,12,2
1325,56,6,1,0,12,3
1325,102,6,1,1,1,3
1325,139,6,2,0,12,2
1325,143,6,4,0,12,3
1325,188,6,1,0,12,5
1325,202,6,3,0,12,2
1325,204,6,3,0,12,4
1325,220,6,5,0,12,5
1325,252,6,5,1,6,5
1325,260,6,3,0,12,2
1325,294,6,4,0,12,2
1325,295,6,3,0,12,4
1325,297,6,5,1,9,3
1325,335,6,1,0,12,1
1325,361,6,2,0,12,5
1325,363,6,6,1,6,5
1325,401,6,5,1,4,4
1325,404,6,1,1,15,5
1325,417,6,6,0,12,1
1325,436,6,5,0,12,2
1325,438,6,2,1,1,1
1325,440,6,3,0,12,4
1325,446,6,5,1,6,1
1325,468,6,2,0,12,3
1325,470,6,2,0,12,1
1325,563,6,5,1,15,3
1325,593,6,3,0,12,3
1325,600,6,4,1,4,4
1325,602,6,5,0,12,2
1325,659,6,6,0,12,2
1325,675,6,5,0,12,3
1325,686,6,2,1,1,1
1325,687,6,2,0,12,1
1325,692,6,3,0,12,5
1325,787,6,2,0,12,2
1325,793,6,1,0,12,1
1325,823,6,1,1,15,5
1325,827,6,3,0,12,3
1325,835,6,1,1,8,1
1325,838,6,6,0,12,3
